id,Pclass,Sex,Age,Age_wiki,Class,SibSp,Parch,Fare,Cabin,Embarked,Hometown,Boarded,Destination,Lifeboat,WikiId,Survived
1198,1,male,30.0,30.0,1.0,1,2,151.55,C22 C26,S,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",,2.0,
1199,3,male,0.83,0.83,3.0,0,1,9.35,,S,"London, England",Southampton,"Norfolk, Virginia, US",11,621.0,
1200,1,male,55.0,55.0,1.0,1,1,93.5,B69,S,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",,152.0,
1201,3,female,45.0,45.0,3.0,1,0,14.1083,,S,"Racine, Wisconsin, US",Southampton,"Racine, Wisconsin, US",11,856.0,
1202,3,male,18.0,18.0,3.0,0,0,8.6625,,S,"Široka Kula, Croatia",Southampton,"Chicago, Illinois, US",,704.0,
1203,3,male,22.0,22.0,3.0,0,0,7.225,,C,"Kiğı, Turkey",Cherbourg,"Brantford, Ontario, Canada",13,1284.0,
1204,3,male,,17.0,3.0,0,0,7.575,,S,"London, England",Southampton,"Providence, Rhode Island, US",,1173.0,
1205,3,female,37.0,47.0,3.0,0,0,7.75,,Q,"Aclare, Sligo, Ireland",Queenstown,"Hartford, Connecticut, US",,717.0,
1206,1,female,55.0,55.0,1.0,0,0,135.6333,C32,C,"New York, New York, US",Cherbourg,"New York, New York, US",8,310.0,
1207,3,female,17.0,17.0,3.0,0,0,7.7333,,Q,"Ballysadare, Sligo, Ireland",Queenstown,New York City,,859.0,
1208,1,male,57.0,57.0,1.0,1,0,146.5208,B78,C,"New York, New York, US",Cherbourg,"New York, New York, US",,274.0,
1209,2,male,19.0,18.0,2.0,0,0,10.5,,S,"Tavistock, Devon, England",Southampton,"Wilkes Barre, Pennsylvania, US",,558.0,
1210,3,male,27.0,27.0,3.0,0,0,7.8542,,S,"Tågarp, Skåne, Sweden",Southampton,New York City,,913.0,
1211,2,male,22.0,22.0,2.0,2,0,31.5,,S,"Guernsey, Channel Islands",Southampton,"Elizabeth, New Jersey, US",,469.0,
1212,3,male,26.0,26.0,3.0,0,0,7.775,,S,"Hartford, Connecticut, US",Southampton,"Hartford, Connecticut, US",,641.0,
1213,3,male,25.0,25.0,3.0,0,0,7.2292,F E57,C,"Kiğı, Turkey",Cherbourg,"Brantford, Ontario, Canada",10,947.0,
1214,2,male,26.0,26.0,2.0,0,0,13.0,F2,S,"London, England",Southampton,"Boston, Massachusetts, US",,524.0,
1215,1,male,33.0,59.0,1.0,0,0,26.55,,S,"Liverpool, Merseyside, England, UK",Southampton,"New York, New York, US",,245.0,
1216,1,female,39.0,29.0,1.0,0,0,211.3375,,S,"St Louis, Missouri, US",Southampton,"St Louis, Missouri, US",2,236.0,
1217,3,male,23.0,23.0,3.0,0,0,7.05,,S,"Buenos Aires, Argentina",Southampton,New York City,,657.0,
1218,2,female,12.0,12.0,2.0,2,1,39.0,F4,S,"Guntur, Madras Province, British India",Southampton,"Benton Harbor, Michigan, US",13,343.0,
1219,1,male,46.0,46.0,1.0,0,0,79.2,,C,"New York, New York, US",Cherbourg,"New York, New York, US",,241.0,
1220,2,male,29.0,29.0,2.0,1,0,26.0,,S,"Netley Abbey, Hampshire, England",Southampton,"San Francisco, California, US",,377.0,
1221,2,male,21.0,21.0,2.0,0,0,13.0,,S,"Göteborg, Västergötland, Sweden",Southampton,"Rockford, Illinois, US",,409.0,
1222,2,female,48.0,48.0,2.0,0,2,36.75,,S,"St. Ives, Cornwall, England",Southampton,"Houghton, Michigan, US",14,392.0,
1223,1,male,39.0,39.0,1.0,0,0,29.7,A18,C,"Philadelphia, Pennsylvania, US",Cherbourg,"Philadelphia, Pennsylvania, US",,107.0,
1224,3,male,,16.0,3.0,0,0,7.225,,C,"Unknown, Lebanon",Cherbourg,"Columbus, Ohio, US",,1252.0,
1225,3,female,19.0,19.0,3.0,1,1,15.7417,,C,"Zgharta, Lebanon",Cherbourg,"Waterbury, Connecticut, US",C,1056.0,
1226,3,male,27.0,27.0,3.0,0,0,7.8958,,S,"Kricina, Croatia",Southampton,"Great Falls, Montana, US",,738.0,
1227,1,male,30.0,30.0,1.0,0,0,26.0,C106,S,"Brockton, Massachusetts, US",Southampton,"Brockton, Massachusetts, US",,194.0,
1228,2,male,32.0,32.0,2.0,0,0,13.0,,S,"Madeira, Portugal",Southampton,"São Paulo, Brazil",,354.0,
1229,3,male,39.0,,,0,2,7.2292,,C,,,,,,
1230,2,male,25.0,25.0,2.0,0,0,31.5,,S,"Guernsey, Channel Islands, UK",Southampton,"Elizabeth, New Jersey, US",,398.0,
1231,3,male,,10.0,3.0,0,0,7.2292,,C,"Hardîne, Lebanon",Cherbourg,"Wilkes Barre, Pennsylvania, US",,1188.0,
1232,2,male,18.0,18.0,2.0,0,0,10.5,,S,"Truro, Cornwall, England, UK",Southampton,"Houghton, Michigan, US",,412.0,
1233,3,male,32.0,32.0,3.0,0,0,7.5792,,S,"Simrishamn, Skåne, Sweden",Southampton,"Los Angeles, US",15,988.0,
1234,3,male,,44.0,3.0,1,9,69.55,,S,"Peterborough, Cambridgeshire, England",Southampton,"Jacksonville, Florida, US",,1174.0,
1235,1,female,58.0,58.0,1.0,0,1,512.3292,B51 B53 B55,C,"Germantown, Pennsylvania, US",Cherbourg,"Germantown, Pennsylvania, US",3,50.0,
1236,3,male,,10.0,3.0,1,1,14.5,,S,"London, England",Southampton,"North Wales, Pennsylvania, US",,1270.0,
1237,3,female,16.0,16.0,3.0,0,0,7.65,,S,"Sondmore, Norway",Southampton,"Los Angeles, California, US",16,613.0,
1238,2,male,26.0,25.0,2.0,0,0,13.0,,S,"Orange, New Jersey, US",Southampton,"Orange, New Jersey, US",,349.0,
1239,3,female,38.0,22.0,3.0,0,0,7.2292,,C,"Youngstown, Ohio, US",Cherbourg,"Youngstown, Ohio, US",C,893.0,
1240,2,male,24.0,25.0,2.0,0,0,13.5,,S,"London, England",Southampton,New York City,,425.0,
1241,2,female,31.0,36.0,2.0,0,0,21.0,,S,"Maidenhead, Berkshire, England",Southampton,"Mamaroneck, New York, US",14,583.0,
1242,1,female,45.0,45.0,1.0,0,1,63.3583,D10 D12,C,"New York, New York, US",Cherbourg,"New York, New York, US",7,139.0,
1243,2,male,25.0,25.0,2.0,0,0,10.5,,S,"London, England",Southampton,"Detroit, Michigan, US",,573.0,
1244,2,male,18.0,18.0,2.0,0,0,73.5,,S,"Lyndhurst, Hampshire, England",Southampton,"Eden, Manitoba, Canada",,399.0,
1245,2,male,49.0,49.0,2.0,1,2,65.0,,S,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",,442.0,
1246,3,female,0.17,0.17,3.0,1,2,20.575,,S,"Bartley Farm, Hampshire, England",Southampton,"Wichita, Kansas, US",10,773.0,
1247,1,male,50.0,50.0,1.0,0,0,26.0,E60,S,"Torquay, Devon, England, UK",Southampton,"San Francisco, US",,174.0,
1248,1,female,59.0,59.0,1.0,2,0,51.4792,C101,S,"Belmont, Massachusetts, US",Southampton,"Belmont, Massachusetts, US",D,43.0,
1249,3,male,,21.0,3.0,0,0,7.8792,,S,"Sandhurst, Kent, England",Southampton,"Ontario, New York, US",,984.0,
1250,3,male,,22.0,3.0,0,0,7.75,,Q,"Waterford, Waterford, Ireland",Queenstown,New York City,B,1087.0,
1251,3,female,30.0,30.0,3.0,1,0,15.55,,S,"Helsingborg, Skåne, Sweden",Southampton,"Hartford, Connecticut, US",A,976.0,
1252,3,male,14.5,13.0,3.0,8,2,69.55,,S,"Peterborough, Cambridgeshire, England",Southampton,"Jacksonville, Florida, US",,1181.0,
1253,2,female,24.0,24.0,2.0,1,1,37.0042,,C,"Montreal, Quebec, Canada",Cherbourg,"Montreal, Quebec, Canada",10,500.0,
1254,2,female,31.0,31.0,2.0,0,0,21.0,,S,"Bristol, Avon, England",Southampton,"New Britain, Connecticut, US",10,585.0,
1255,3,male,27.0,27.0,3.0,0,0,8.6625,,S,"Široka Kula, Croatia",Southampton,"Chicago, Illinois, US",,1237.0,
1256,1,female,25.0,21.0,1.0,1,0,55.4417,E50,C,"New York, New York, US",Cherbourg,"New York, New York, US",5,145.0,
1257,3,female,,44.0,3.0,1,9,69.55,,S,"Peterborough, Cambridgeshire, England",Southampton,"Jacksonville, Florida, US",,1175.0,
1258,3,male,,28.0,3.0,1,0,14.4583,,C,"Kfar Mechi, Syria",Cherbourg,"Ottawa, Ontario, Canada",,713.0,
1259,3,female,22.0,22.0,3.0,0,0,39.6875,,S,"Ylihärmä, South Ostrobothnia, Finland",Southampton,"Coal Center, Pennsylvania, US",,1152.0,
1260,1,female,45.0,44.0,1.0,0,1,59.4,,C,"New York, New York, US",Cherbourg,"New York, New York, US",7,129.0,
1261,2,male,29.0,29.0,2.0,0,0,13.8583,,C,"Barcelona, Catalonia, Spain",Cherbourg,"Havana, Cuba",9,532.0,
1262,2,male,21.0,21.0,2.0,1,0,11.5,,S,"Porthleven, Cornwall, England",Southampton,"Camden, New Jersey, US",,423.0,
1263,1,female,31.0,31.0,1.0,0,0,134.5,E39 E41,C,"Tuxedo Park, New York, US",Cherbourg,"Tuxedo Park, New York, US",3,271.0,
1264,1,male,49.0,49.0,1.0,0,0,0.0,B52 B54 B56,S,"Liverpool, Merseyside, England, UK",Southampton,"New York, New York, US",C,170.0,
1265,2,male,44.0,44.0,2.0,0,0,13.0,,S,"Toledo, Ohio, US",Southampton,"Montreal, Quebec, Canada",,433.0,
1266,1,female,54.0,34.0,1.0,1,1,81.8583,A34,S,"San Francisco, California, US",Southampton,"San Francisco, California, US",5,98.0,
1267,1,female,45.0,45.0,1.0,0,0,262.375,,C,"Cooperstown, New York, US",Cherbourg,"Cooperstown, New York, US",4,252.0,
1268,3,female,22.0,22.0,3.0,2,0,8.6625,,S,"Zürich, Switzerland",Southampton,"Milwaukee, Wisconsin, US",,941.0,
1269,2,male,21.0,20.0,2.0,0,0,11.5,,S,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",,389.0,
1270,1,male,55.0,55.0,1.0,0,0,50.0,C39,S,"Birmingham, West Midlands, England, UK",Southampton,"New York, New York, US",,159.0,
1271,3,male,5.0,5.0,3.0,4,2,31.3875,,S,"Alseda, Småland, Sweden",Southampton,"Worcester, Massachusetts, US",,652.0,
1272,3,male,,23.0,3.0,0,0,7.75,,Q,"Kingwilliamstown, Cork, Ireland",Queenstown,New York City,,1084.0,
1273,3,male,26.0,19.0,3.0,0,0,7.8792,,Q,"Broadford, Limerick, Ireland",Queenstown,"Larchmont, New York, US",,811.0,
1274,3,female,,58.0,3.0,0,0,14.5,,S,"Durban, South Africa",Southampton,"Groesbeck, Texas, US",,1156.0,
1275,3,female,19.0,19.0,3.0,1,0,16.1,,S,"Salisbury, Wiltshire, England",Southampton,"Philadelphia, Pennsylvania, US",,1018.0,
1276,2,male,,24.0,2.0,0,0,12.875,,S,"Bath, Somerset, England",Southampton,"Asheville, North Carolina, US",,601.0,
1277,2,female,24.0,24.0,2.0,1,2,65.0,,S,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",9,445.0,
1278,3,male,24.0,24.0,3.0,0,0,7.775,,S,"Horset, Småland, Sweden",Southampton,"Joliet, Illinois, US",,646.0,
1279,2,male,57.0,57.0,2.0,0,0,13.0,,S,"West Hoboken, New Jersey, US",Southampton,"West Hoboken, New Jersey, US",,333.0,
1280,3,male,21.0,21.0,3.0,0,0,7.75,,Q,"Knockmaria, Mayo, Ireland",Queenstown,"Philadelphia, Pennsylvania, US",,711.0,
1281,3,male,6.0,6.0,3.0,3,1,21.075,,S,"Bjuv, Skåne, Sweden",Southampton,"Chicago, Illinois, US",,1106.0,
1282,1,male,23.0,22.0,1.0,0,0,93.5,B24,S,"Montreal, Quebec, Canada",Southampton,"Montreal, Quebec, Canada",,153.0,
1283,1,female,51.0,50.0,1.0,0,1,39.4,D28,S,"Paris, France",Cherbourg,"Hanover, New Hampshire, US",9,188.0,
1284,3,male,13.0,14.0,3.0,0,2,20.25,,S,"East Providence, Rhode Island, US",Southampton,"East Providence, Rhode Island, US",,611.0,
1285,2,male,47.0,47.0,2.0,0,0,10.5,,S,"Carleens, Cornwall, England",Southampton,"Butte, Montana, US",,422.0,
1286,3,male,29.0,29.0,3.0,3,1,22.025,,S,"Zürich, Switzerland",Southampton,"Milwaukee, Wisconsin",2,938.0,
1287,1,female,18.0,18.0,1.0,1,0,60.0,C31,S,"Huntington, West Virginia, US",Cherbourg,"Huntington, West Virginia, US",6,265.0,
1288,3,male,24.0,24.0,3.0,0,0,7.25,,Q,"Kilkinlea, Limerick, Ireland",Queenstown,"Sherbrooke, Quebec, Canada",,728.0,
1289,1,female,48.0,48.0,1.0,1,1,79.2,B41,C,"Zürich, Switzerland",Cherbourg,"New York, New York, US",5,124.0,
1290,3,male,22.0,22.0,3.0,0,0,7.775,,S,"Lysvik, Värmland, Sweden",Southampton,"Missoula, Montana, US",,959.0,
1291,3,male,31.0,31.0,3.0,0,0,7.7333,,Q,"Philadelphia, Pennsylvania, US",Queenstown,"Philadelphia, Pennsylvania, US",,731.0,
1292,1,female,30.0,30.0,1.0,0,0,164.8667,C7,S,"Youngstown, Ohio, US",Southampton,"Youngstown, Ohio, US",8,36.0,
1293,2,male,38.0,38.0,2.0,1,0,21.0,,S,"Harrowbarrow, Cornwall, England, UK",Southampton,"Clear Creek, Colorado, US",,417.0,
1294,1,female,22.0,22.0,1.0,0,1,59.4,,C,"New York, New York, US",Cherbourg,"New York, New York, US",7,130.0,
1295,1,male,17.0,17.0,1.0,0,0,47.1,,S,"Montevideo, Uruguay",Southampton,"Montevideo, Uruguay",,56.0,
1296,1,male,43.0,43.0,1.0,1,0,27.7208,D40,C,"London, England, UK",Southampton,"New York, New York, US",5,122.0,
1297,2,male,20.0,20.0,1.0,0,0,13.8625,D38,C,"Cologne, German Empire[note 2]",Cherbourg,"New York, New York, US",7,218.0,
1298,2,male,23.0,23.0,2.0,1,0,10.5,,S,"Gunnislake, Cornwall, England",Southampton,"Butte, Montana, US",,586.0,
1299,1,male,50.0,50.0,1.0,1,1,211.5,C80,C,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",,316.0,
1300,3,female,,18.0,3.0,0,0,7.7208,,Q,"Glenlougha, Cork, Ireland",Queenstown,New York City,13,1154.0,
1301,3,female,3.0,4.0,3.0,1,1,13.775,,S,"Southampton, Hampshire, England",Southampton,"Elizabeth, New Jersey, US",,1119.0,
1302,3,female,,21.0,3.0,0,0,7.75,,Q,"Donoughmore, Ireland",Queenstown,New York City,,1064.0,
1303,1,female,37.0,37.0,1.0,1,0,90.0,C78,Q,"Fond du Lac, Wisconsin, US",Southampton,"Fond du Lac, Wisconsin, US",14,206.0,
1304,3,female,28.0,28.0,3.0,0,0,7.775,,S,"Stockholm, Sweden",Southampton,"Iron Mountain, Michigan, US",,869.0,
1305,3,male,,23.0,3.0,0,0,8.05,,S,"London, England",Southampton,New York City,,1227.0,
1306,1,female,39.0,39.0,1.0,0,0,108.9,C105,C,"Madrid, Spain",Cherbourg,"New York, New York, US",8,229.0,
1307,3,male,38.5,43.0,3.0,0,0,7.25,,S,"Skaun, Sør-Trøndelag, Norway",Southampton,US,,1169.0,
1308,3,male,,34.0,3.0,0,0,8.05,,S,"Greenwich, London, England",Southampton,New York City,,1289.0,
1309,3,male,,4.0,3.0,1,1,22.3583,,C,"Sar'al[81], Syria",Cherbourg,"Detroit, Michigan, US",D,702.0,
